movie,year,genres,runtime_minutes,averagerating,numvotes,studio,domestic_gross,foreign_gross
The Son of Joseph,2016,['Drama'],113.0,6.6,613,KL,30600.0,0.0
Ki & Ka,2016,"['Comedy', 'Romance']",126.0,5.8,4723,Eros,858000.0,0.0
Unfriended: Dark Web,2018,"['Crime', 'Horror', 'Mystery']",92.0,5.9,13822,BH Tilt,8900000.0,6300000.0
Pitch Perfect 3,2017,"['Comedy', 'Music']",93.0,5.8,45127,Uni.,104900000.0,80500000.0
Veteran,2015,"['Action', 'Comedy', 'Crime']",123.0,7.0,4049,CJ,1200000.0,0.0
"Right Now, Wrong Then",2015,['Drama'],121.0,7.2,2921,Ghop,24500.0,0.0
Whisky Galore,2016,"['Comedy', 'Romance']",98.0,5.7,854,Arrow,21000.0,0.0
In This Corner of the World,2016,"['Animation', 'Drama', 'History']",129.0,7.8,6069,FUN,172000.0,0.0
One Week and a Day,2016,"['Comedy', 'Drama']",98.0,6.7,767,Osci.,41600.0,0.0
The Meg,2018,"['Action', 'Horror', 'Sci-Fi']",113.0,5.7,114042,WB,145400000.0,384800000.0
Lights Out,2016,"['Drama', 'Horror', 'Mystery']",81.0,6.3,100650,WB (NL),67300000.0,81600000.0
How to Be a Latin Lover,2017,"['Comedy', 'Drama']",115.0,5.9,11747,PNT,32100000.0,29700000.0
Satanic,2016,['Horror'],85.0,3.7,5381,Magn.,300.0,0.0
Rough Night,2017,"['Comedy', 'Crime', 'Thriller']",101.0,5.2,39447,Sony,22100000.0,25200000.0
Midnight Sun,2018,"['Drama', 'Romance']",91.0,6.6,16220,Global Road,9600000.0,17800000.0
Te3n,2016,"['Drama', 'Mystery', 'Thriller']",136.0,7.2,10027,Rel.,332000.0,0.0
Tomorrow,2014,['Drama'],88.0,5.1,19,UTMW,62500.0,0.0
Go Away Mr. Tumor,2015,"['Comedy', 'Romance']",85.0,6.6,878,CL,287000.0,21500000.0
Only You,2015,"['Comedy', 'Romance']",114.0,5.2,107,CL,61600.0,0.0
Saving Mr. Wu,2015,"['Action', 'Crime', 'Drama']",105.0,6.7,1918,UEP,92700.0,0.0
L.O.R.D: Legend of Ravaging Dynasties,2016,"['Animation', 'Fantasy']",118.0,4.9,811,AR,350000.0,57700000.0
La Boda de Valentina,2018,"['Comedy', 'Romance']",107.0,4.7,523,PNT,2800000.0,0.0
Mother's Day,2016,"['Comedy', 'Drama', 'Romance']",118.0,5.7,28854,ORF,32500000.0,15900000.0
God's Not Dead 2,2016,['Drama'],120.0,4.4,10311,PFR,20800000.0,3700000.0
The Journey,2016,['Drama'],94.0,6.6,1063,IFC,155000.0,0.0
The Sense of an Ending,2017,"['Drama', 'Mystery']",108.0,6.3,5001,CBS,1300000.0,0.0
Sultan,2016,"['Action', 'Drama', 'Sport']",170.0,7.1,33371,Yash,6200000.0,81100000.0
We Are X,2016,"['Documentary', 'Music']",93.0,7.7,773,Drft.,45300.0,0.0
Remember Me,2016,['Comedy'],85.0,5.2,72,Sum.,19100000.0,37000000.0
Good Time,2017,"['Crime', 'Drama', 'Thriller']",101.0,7.3,52305,A24,2000000.0,0.0
Hidden Figures,2016,"['Biography', 'Drama', 'History']",127.0,7.8,171131,Fox,169600000.0,66300000.0
Baahubali 2: The Conclusion,2017,"['Action', 'Drama']",167.0,8.3,65656,GrtIndia,20200000.0,234000000.0
Batman: The Killing Joke,2016,"['Action', 'Animation', 'Crime']",76.0,6.5,42932,Fathom,3800000.0,0.0
Friend Request,2015,['Horror'],106.0,4.9,14,ENTMP,3800000.0,0.0
Baaghi,2016,"['Action', 'Thriller']",133.0,5.2,5826,UTV,438000.0,0.0
The Perfect Match,2016,"['Comedy', 'Romance']",96.0,4.9,3052,LGF,9700000.0,745000.0
The Emoji Movie,2017,"['Adventure', 'Animation', 'Comedy']",86.0,3.2,47294,Sony,86100000.0,131699999.0
Jurassic World: Fallen Kingdom,2018,"['Action', 'Adventure', 'Sci-Fi']",128.0,6.2,219125,Uni.,417700000.0,891800000.0
Fall in Love Like a Star,2015,['Romance'],98.0,5.2,144,CL,213000.0,0.0
Where to Invade Next,2015,"['Comedy', 'Documentary']",120.0,7.5,21497,Drft.,3800000.0,0.0
Anna,2015,['Drama'],110.0,6.3,285,VE,4300.0,0.0
Neon Bull,2015,['Drama'],101.0,6.8,2314,KL,26700.0,0.0
Mountain,2016,['Drama'],105.0,6.2,120,Greenwich,365000.0,0.0
Mission: Impossible - Fallout,2018,"['Action', 'Adventure', 'Thriller']",147.0,7.8,233877,Par.,220200000.0,571000000.0
The Age of Shadows,2016,"['Action', 'Drama', 'Thriller']",140.0,7.1,6514,CJ,542000.0,0.0
Mountain,2015,['Drama'],83.0,6.2,244,Greenwich,365000.0,0.0
"Kiki, Love to Love",2016,"['Comedy', 'Romance']",102.0,6.5,4731,Strand,12500.0,0.0
Lady Bird,2017,"['Comedy', 'Drama']",94.0,7.4,177677,A24,49000000.0,30000000.0
We Are Family,2016,['Comedy'],99.0,6.1,712,UTV,638000.0,393000.0
The Ornithologist,2016,"['Adventure', 'Drama', 'Mystery']",117.0,6.3,2426,Strand,50500.0,0.0
Let Yourself Go,2017,['Comedy'],99.0,6.1,749,Men.,12200.0,0.0
Heart of a Dog,2015,['Documentary'],75.0,7.1,1846,Abr.,421000.0,0.0
The Darkness,2016,['Thriller'],92.0,5.7,196,BH Tilt,10800000.0,0.0
Graduation,2016,"['Crime', 'Drama']",128.0,7.4,10355,IFC,176000.0,0.0
Our Last Tango,2015,"['Documentary', 'Musical']",85.0,7.2,537,Strand,100000.0,0.0
Heneral Luna,2015,"['Action', 'Biography', 'History']",118.0,7.7,1659,Abr.,206000.0,0.0
I'm Not Ashamed,2016,"['Biography', 'Drama']",112.0,5.9,2778,PFR,2100000.0,0.0
Museo,2018,"['Crime', 'Drama']",128.0,7.0,3323,Vita.,149000.0,0.0
Un Padre No Tan Padre,2016,['Comedy'],94.0,6.9,976,PNT,2200000.0,0.0
The Sisters Brothers,2018,"['Adventure', 'Comedy', 'Crime']",122.0,7.0,32135,Annapurna,3100000.0,10000000.0
Split,2016,"['Horror', 'Thriller']",117.0,7.3,358543,Uni.,138300000.0,140200000.0
The Advocate: A Missing Body,2015,"['Crime', 'Mystery']",117.0,6.6,345,CJ,50200.0,0.0
"Lou Andreas-Salomé, The Audacity to be Free",2016,"['Biography', 'Drama', 'Romance']",113.0,6.5,301,CLS,12900.0,0.0
Viceroy's House,2017,"['Biography', 'Drama', 'History']",106.0,6.7,5546,IFC,1100000.0,6700000.0
Marjorie Prime,2017,"['Drama', 'Mystery', 'Romance']",99.0,6.3,4640,FR,181000.0,0.0
Middle School: The Worst Years of My Life,2016,"['Comedy', 'Family']",92.0,6.1,6413,LGF,20000000.0,3300000.0
The Forest,2016,"['Drama', 'Fantasy', 'Horror']",109.0,6.5,222,Focus,26600000.0,11000000.0
The Square,2017,"['Comedy', 'Drama']",151.0,7.2,44239,Magn.,1500000.0,0.0
Mandy,2016,"['Drama', 'Thriller']",113.0,4.1,39,RLJ,1200000.0,0.0
Double Trouble,2016,['Comedy'],90.0,5.4,153,CL,44800.0,0.0
"Everything, Everything",2017,"['Drama', 'Romance']",96.0,6.4,26811,WB,34100000.0,27500000.0
So Young 2: Never Gone,2016,"['Drama', 'Romance']",100.0,5.3,584,CL,96400.0,0.0
Dunkirk,2017,"['Action', 'Drama', 'History']",106.0,7.9,466580,WB,188000000.0,337200000.0
The Last Word,2017,"['Comedy', 'Drama']",108.0,6.6,6255,BST,1800000.0,0.0
"Three Billboards Outside Ebbing, Missouri",2017,"['Crime', 'Drama']",115.0,8.2,344047,FoxS,54500000.0,104700000.0
Mary Poppins Returns,2018,"['Comedy', 'Family', 'Fantasy']",130.0,6.9,52103,BV,172000000.0,177600000.0
Frantz,2016,"['Drama', 'History', 'Romance']",113.0,7.5,10609,MBox,881000.0,0.0
The Phone,2015,"['Action', 'Mystery', 'Thriller']",115.0,6.6,560,CJ,40500.0,0.0
News from Planet Mars,2016,"['Comedy', 'Drama']",101.0,6.2,900,KL,300.0,0.0
The Priests,2015,"['Mystery', 'Thriller']",103.0,6.4,1303,CJ,185000.0,0.0
Get Out,2017,"['Horror', 'Mystery', 'Thriller']",104.0,7.7,400474,Uni.,176000000.0,79400000.0
Sicario: Day of the Soldado,2018,"['Action', 'Crime', 'Drama']",122.0,7.1,95650,Sony,50100000.0,25800000.0
Goodbye Mr. Loser,2015,['Comedy'],104.0,6.7,1777,CL,1300000.0,226800000.0
Kabali,2016,"['Action', 'Crime', 'Drama']",153.0,6.3,10440,CineGalaxy,3900000.0,0.0
Dangal,2016,"['Action', 'Biography', 'Drama']",161.0,8.5,123638,UTV,12400000.0,290500000.0
A Woman's Life,2016,['Drama'],119.0,6.5,806,KL,37600.0,0.0
Cezanne et Moi,2016,"['Biography', 'Drama']",117.0,6.0,774,Magn.,258000.0,0.0
The Favourite,2018,"['Biography', 'Drama', 'History']",119.0,7.6,116011,FoxS,34400000.0,61600000.0
Blade of the Immortal,2017,"['Action', 'Drama', 'Fantasy']",140.0,6.8,12173,Magn.,151000.0,0.0
Just a Breath Away,2018,['Sci-Fi'],89.0,5.9,3501,EOne,78000.0,0.0
A Melody to Remember,2016,"['Action', 'Drama', 'War']",124.0,7.3,94,CJ,44300.0,0.0
Ant-Man and the Wasp,2018,"['Action', 'Adventure', 'Comedy']",118.0,7.1,244024,BV,216600000.0,406000000.0
Dancer,2016,"['Biography', 'Documentary']",85.0,7.9,2231,IFC,71900.0,0.0
Isle of Dogs,2018,"['Adventure', 'Animation', 'Comedy']",101.0,7.9,108245,FoxS,32000000.0,32200000.0
Mother!,2017,"['Drama', 'Horror', 'Mystery']",121.0,6.6,156813,Par.,17800000.0,26700000.0
My Scientology Movie,2015,['Documentary'],99.0,6.7,10884,Magn.,22900.0,0.0
Peter Rabbit,2018,"['Adventure', 'Animation', 'Comedy']",95.0,6.6,27908,Sony,115300000.0,236000000.0
Paul,2016,['Drama'],71.0,4.8,6,Uni.,37400000.0,60600000.0
Annabelle: Creation,2017,"['Horror', 'Mystery', 'Thriller']",109.0,6.5,90402,WB (NL),102100000.0,204400000.0
Eva,2016,"['Drama', 'Romance']",85.0,5.7,28,Wein.,16700.0,0.0
The Lure,2016,['Documentary'],77.0,7.5,31,Jan.,102000.0,0.0
Gold,2017,"['Adventure', 'Drama', 'History']",103.0,5.6,1103,Wein.,7200000.0,7700000.0
In Darkness,2018,"['Mystery', 'Thriller']",100.0,5.8,9625,SPC,1000000.0,4500000.0
"Love, Simon",2018,"['Comedy', 'Drama', 'Romance']",110.0,7.6,81575,Fox,40800000.0,25500000.0
Rustom,2016,"['Crime', 'Drama', 'Thriller']",148.0,7.1,19991,Zee,1100000.0,571000.0
"I, Daniel Blake",2016,['Drama'],100.0,7.9,44200,IFC,260000.0,0.0
Mark Felt: The Man Who Brought Down the White House,2017,"['Biography', 'Drama', 'History']",103.0,6.4,9324,SPC,769000.0,3600000.0
Afterimage,2016,"['Biography', 'Drama', 'History']",98.0,7.1,2012,FM,33400.0,0.0
The Salesman,2016,"['Drama', 'Thriller']",124.0,7.8,41497,Cohen,2400000.0,0.0
Abracadabra,2017,"['Comedy', 'Drama', 'Fantasy']",96.0,6.0,2015,Sony,14000.0,0.0
Wakefield,2016,"['Comedy', 'Drama']",106.0,6.3,13215,IFC,263000.0,0.0
Baar Baar Dekho,2016,"['Comedy', 'Drama', 'Romance']",141.0,5.3,5433,Eros,982000.0,0.0
Wonderstruck,2017,"['Drama', 'Mystery']",116.0,6.2,8167,RAtt.,1100000.0,2200000.0
Oasis: Supersonic,2016,"['Biography', 'Documentary', 'Music']",122.0,7.9,8625,A24,243000.0,0.0
Hotel Transylvania 3: Summer Vacation,2018,"['Adventure', 'Animation', 'Comedy']",97.0,6.3,42299,Sony,167500000.0,361100000.0
Aquarius,2016,['Drama'],146.0,7.5,15251,Vita.,286000.0,0.0
The Other Side of Hope,2017,"['Comedy', 'Drama']",100.0,7.2,9045,Jan.,184000.0,0.0
Tom of Finland,2017,"['Biography', 'Drama']",117.0,6.8,4386,KL,378000.0,0.0
Paterson,2016,"['Comedy', 'Drama', 'Romance']",118.0,7.4,55285,BST,2200000.0,0.0
Back to Burgundy,2017,"['Comedy', 'Drama']",113.0,6.9,3105,MBox,258000.0,11400000.0
One Piece Film: Gold,2016,"['Action', 'Adventure', 'Animation']",120.0,7.3,2931,FUN,424000.0,65800000.0
Monsters,2015,['Horror'],87.0,4.0,6,Magn.,237000.0,4000000.0
Sanam Teri Kasam,2016,"['Drama', 'Musical', 'Romance']",154.0,7.3,8246,Eros,22100.0,0.0
The Last Women Standing,2015,['Romance'],96.0,5.2,255,CL,163000.0,0.0
No manches Frida,2016,['Comedy'],114.0,5.6,1595,PNT,11500000.0,0.0
Sweet 20,2015,"['Comedy', 'Music']",127.0,7.1,331,CJ,71800.0,0.0
Sword Master,2016,"['Action', 'Drama']",108.0,6.1,1805,WGUSA,75500.0,14600000.0
Chappaquiddick,2017,"['Drama', 'History', 'Thriller']",106.0,6.5,9560,ENTMP,17400000.0,591000.0
Journey to the West: The Demons Strike Back,2017,"['Adventure', 'Comedy', 'Fantasy']",109.0,5.4,2340,Sony,880000.0,245700000.0
Author: The JT LeRoy Story,2016,"['Biography', 'Documentary']",110.0,7.1,978,Magn.,86000.0,0.0
Tickled,2016,"['Documentary', 'Mystery']",92.0,7.6,13829,Magn.,614000.0,0.0
Weiner,2016,['Documentary'],96.0,7.6,9030,IFC,1700000.0,0.0
The Lure,2015,"['Comedy', 'Drama', 'Fantasy']",92.0,6.4,5018,Jan.,102000.0,0.0
Heartbeats,2017,"['Comedy', 'Drama', 'Music']",107.0,5.4,565,IFC,68700.0,520000.0
The Duelist,2016,"['Action', 'Drama', 'Thriller']",109.0,6.4,2487,Sony,13500.0,6100000.0
Neerja,2016,"['Biography', 'Drama', 'Thriller']",122.0,7.7,18420,FIP,1600000.0,16000000.0
All the Money in the World,2017,"['Biography', 'Crime', 'Drama']",132.0,6.8,60303,TriS,25100000.0,31900000.0
After the Storm,2016,"['Comedy', 'Drama']",118.0,7.4,7268,FM,272000.0,0.0
Happy End,2017,['Drama'],107.0,6.7,10261,SPC,302000.0,0.0
Happy Death Day,2017,"['Horror', 'Mystery', 'Thriller']",96.0,6.5,87132,Uni.,55700000.0,69800000.0
Saala Khadoos,2016,"['Action', 'Drama', 'Sport']",109.0,7.6,10178,UTV,76900.0,0.0
Your Name.,2016,"['Animation', 'Drama', 'Fantasy']",106.0,8.4,134084,FUN,5000000.0,353000000.0
Never Look Away,2018,"['Drama', 'History', 'Romance']",189.0,7.7,4758,SPC,1300000.0,0.0
Busco novio para mi mujer,2016,['Comedy'],92.0,5.5,383,PNT,1700000.0,0.0
Wish Upon,2017,"['Drama', 'Fantasy', 'Horror']",90.0,5.0,14962,BG,14300000.0,0.0
A Silent Voice,2016,"['Animation', 'Drama', 'Romance']",130.0,8.2,24863,Elev.,310000.0,0.0
Nerve,2015,"['Documentary', 'History']",62.0,6.2,6,LGF,38600000.0,46700000.0
Boo! A Madea Halloween,2016,"['Comedy', 'Drama', 'Horror']",103.0,4.6,6867,LGF,73200000.0,1600000.0
The Other Side,2018,"['Comedy', 'Drama', 'Romance']",138.0,5.6,87,FM,8100.0,0.0
Lean on Pete,2017,"['Adventure', 'Drama']",121.0,7.2,8607,A24,1200000.0,0.0
The Midwife,2017,['Drama'],117.0,6.7,1844,MBox,604000.0,0.0
Like for Likes,2016,"['Comedy', 'Romance']",120.0,6.0,463,CJ,50800.0,0.0
The Hurricane Heist,2018,"['Action', 'Adventure', 'Crime']",103.0,5.1,15326,ENTMP,6100000.0,0.0
Wind River,2017,"['Crime', 'Drama', 'Mystery']",107.0,7.7,169007,Wein.,33800000.0,0.0
Detroit,2017,"['Crime', 'Drama', 'History']",143.0,7.4,40309,Annapurna,16800000.0,0.0
Colette,2018,"['Biography', 'Drama', 'History']",111.0,6.8,12143,BST,5100000.0,0.0
Mama,2016,['Drama'],90.0,6.7,25,Uni.,71600000.0,74800000.0
Logan Lucky,2017,"['Comedy', 'Crime', 'Drama']",118.0,7.0,105966,BST,27800000.0,20700000.0
Don't Call Me Son,2016,['Drama'],82.0,6.8,1102,Zeit.,11700.0,0.0
Judwaa 2,2017,"['Action', 'Comedy']",145.0,3.9,7136,FIP,1400000.0,25500000.0
Bodyguard,2016,"['Action', 'Drama', 'Thriller']",105.0,6.2,2427,Relbig.,1800000.0,0.0
The Big Sick,2017,"['Comedy', 'Drama', 'Romance']",120.0,7.6,104008,LGF,42900000.0,13500000.0
Deadpool 2,2018,"['Action', 'Adventure', 'Comedy']",119.0,7.8,391735,Fox,318500000.0,460500000.0
Naam Hai Akira,2016,"['Action', 'Thriller']",137.0,5.9,3455,FIP,219000.0,3500000.0
7 Days in Entebbe,2018,"['Action', 'Drama', 'History']",107.0,5.8,10441,Focus,3300000.0,5400000.0
Hysteria,2016,"['Drama', 'Thriller']",81.0,7.4,18,SPC,1800000.0,7700000.0
Magnus,2016,['Documentary'],78.0,7.1,1533,FR,8900.0,0.0
Manmarziyaan,2018,['Romance'],156.0,6.9,5061,Eros,567000.0,0.0
Black Butler: Book of the Atlantic,2017,['Animation'],101.0,7.7,621,FUN,248000.0,0.0
Hostiles,2017,"['Adventure', 'Drama', 'Western']",134.0,7.2,53286,ENTMP,29800000.0,0.0
Loving,2017,"['Drama', 'Romance']",105.0,5.3,2530,Focus,7800000.0,5200000.0
League of Gods,2016,"['Action', 'Fantasy']",109.0,4.6,1807,Sony,182000.0,0.0
Split,2016,['Drama'],80.0,7.0,21,Uni.,138300000.0,140200000.0
Phillauri,2017,"['Comedy', 'Drama', 'Fantasy']",138.0,6.1,3090,FIP,468000.0,5000000.0
Spirits' Homecoming,2016,['Drama'],127.0,6.3,412,PM&E,126000.0,0.0
6 Below: Miracle on the Mountain,2017,"['Adventure', 'Biography', 'Drama']",98.0,5.7,4931,MOM,14800.0,1100000.0
The New Year's Eve of Old Lee,2016,['Drama'],106.0,4.6,36,CL,25400.0,0.0
Ghost Stories,2017,"['Drama', 'Horror']",98.0,6.4,23557,IFC,149000.0,0.0
The First Monday in May,2016,['Documentary'],90.0,7.2,1254,Magn.,527000.0,0.0
The Nutcracker and the Four Realms,2018,"['Adventure', 'Family', 'Fantasy']",99.0,5.5,18734,BV,54900000.0,119100000.0
Everybody Loves Somebody,2017,"['Comedy', 'Romance']",102.0,6.5,3468,PNT,1900000.0,0.0
The Nile Hilton Incident,2017,"['Crime', 'Drama', 'Thriller']",111.0,6.8,5687,Strand,81100.0,0.0
Sword Art Online: The Movie - Ordinal Scale,2017,"['Action', 'Adventure', 'Animation']",119.0,7.4,4477,Elev.,1500000.0,19200000.0
Take Me Home,2016,['Horror'],94.0,5.6,260,Mont.,15800.0,0.0
Wetlands,2017,"['Crime', 'Drama', 'Thriller']",98.0,4.2,253,Strand,59500.0,10500000.0
Remember You,2016,"['Drama', 'Mystery', 'Romance']",106.0,6.7,335,CJ,14800.0,0.0
"I, Tonya",2017,"['Biography', 'Comedy', 'Drama']",120.0,7.5,141668,Neon,30000000.0,23900000.0
The Hate U Give,2018,"['Crime', 'Drama']",133.0,7.3,17583,Fox,29700000.0,5200000.0
The Shape of Water,2017,"['Adventure', 'Drama', 'Fantasy']",123.0,7.3,308112,FoxS,63900000.0,131400000.0
Tehran Taboo,2017,"['Animation', 'Drama']",96.0,7.0,2429,KL,74800.0,0.0
Kaptaan,2016,"['Comedy', 'Drama', 'Family']",142.0,6.5,174,UTV,204000.0,0.0
Time Renegades,2016,"['Fantasy', 'Romance', 'Thriller']",107.0,6.9,758,CJ,59400.0,0.0
Faces Places,2017,['Documentary'],94.0,7.9,8261,Cohen,954000.0,0.0
Confidential Assignment,2017,['Action'],125.0,6.5,1828,CJ,476000.0,55500000.0
Joker,2016,"['Comedy', 'Drama']",130.0,8.5,2451,UTV,169000.0,0.0
A Gentleman,2017,"['Action', 'Comedy']",145.0,6.3,4188,FIP,410000.0,2500000.0
Life of the Party,2018,['Comedy'],105.0,5.5,25756,WB (NL),53100000.0,12800000.0
Beast,2017,"['Crime', 'Drama', 'Mystery']",107.0,6.8,7174,RAtt.,800000.0,0.0
God's Own Country,2017,"['Drama', 'Romance']",104.0,7.7,17934,Orion,336000.0,0.0
A Fantastic Woman,2017,['Drama'],104.0,7.2,18282,SPC,2000000.0,0.0
Phantom of the Theatre,2016,"['Fantasy', 'Horror', 'Mystery']",103.0,5.3,316,WGUSA,44000.0,0.0
Phantom Detective,2016,"['Action', 'Drama', 'Mystery']",125.0,6.4,681,CJ,67100.0,0.0
On the Road,2016,['Drama'],121.0,5.7,127,IFC,744000.0,8000000.0
The Florida Project,2017,['Drama'],111.0,7.6,72193,A24,5900000.0,0.0
Sleepless,2015,['Drama'],120.0,8.4,30,ORF,20800000.0,12100000.0
Goosebumps 2: Haunted Halloween,2018,"['Adventure', 'Comedy', 'Family']",90.0,5.6,11459,Sony,46700000.0,46600000.0
The Charmer,2017,"['Drama', 'Romance', 'Thriller']",100.0,6.7,554,FM,26200.0,0.0
Traffik,2018,"['Action', 'Crime', 'Drama']",96.0,6.0,16662,LGF,9200000.0,336000.0
Youth,2016,['Drama'],124.0,7.3,11,FoxS,2700000.0,0.0
Ismael's Ghosts,2017,"['Drama', 'Romance', 'Thriller']",114.0,5.6,1786,Magn.,103000.0,0.0
Godard Mon Amour,2017,"['Biography', 'Comedy', 'Drama']",107.0,6.6,3537,Cohen,82300.0,0.0
Slender Man,2018,"['Horror', 'Mystery', 'Thriller']",93.0,3.2,19650,SGem,30600000.0,21200000.0
Show Dogs,2018,"['Adventure', 'Comedy', 'Family']",92.0,3.7,3458,Global Road,17900000.0,21300000.0
The Girl Without Hands,2016,['Animation'],76.0,7.0,842,GK,21800.0,0.0
Train to Busan,2016,"['Action', 'Horror', 'Thriller']",118.0,7.5,109448,WGUSA,2100000.0,85400000.0
Film Stars Don't Die in Liverpool,2017,"['Biography', 'Drama', 'Romance']",105.0,6.7,6688,SPC,1000000.0,0.0
The Son of Bigfoot,2017,"['Adventure', 'Animation', 'Comedy']",92.0,6.1,4182,VPD,289000.0,46800000.0
An Actor Prepares,2018,['Comedy'],97.0,5.0,388,Grav.,1700.0,0.0
Home Again,2017,"['Comedy', 'Drama', 'Romance']",97.0,5.8,22614,ORF,27000000.0,0.0
Just Getting Started,2017,"['Action', 'Comedy']",91.0,4.4,4829,BG,6100000.0,1600000.0
Insidious: The Last Key,2018,"['Horror', 'Mystery', 'Thriller']",103.0,5.7,42154,Uni.,67700000.0,100100000.0
Call Me by Your Name,2017,"['Drama', 'Romance']",132.0,7.9,153936,SPC,18100000.0,23800000.0
Borg vs. McEnroe,2017,"['Biography', 'Drama', 'Sport']",107.0,7.0,20994,Neon,231000.0,0.0
Seondal: The Man Who Sells the River,2016,"['Adventure', 'Comedy', 'History']",120.0,6.7,402,CJ,97500.0,0.0
Memoir of a Murderer,2017,"['Action', 'Crime', 'Thriller']",118.0,7.0,3669,WGUSA,91300.0,0.0
The Possession of Hannah Grace,2018,"['Horror', 'Mystery', 'Thriller']",86.0,5.2,11629,SGem,14800000.0,28200000.0
Rio,2017,['Drama'],87.0,2.6,7,Fox,143600000.0,341000000.0
Master,2016,"['Action', 'Crime']",143.0,6.6,1519,CJ,597000.0,51000000.0
Stronger,2017,['Drama'],125.0,6.8,22,RAtt.,4200000.0,4200000.0
You Were Never Really Here,2017,"['Crime', 'Drama', 'Mystery']",89.0,6.8,71460,Amazon,2500000.0,0.0
Chef,2017,"['Comedy', 'Drama', 'Family']",133.0,5.7,1687,ORF,31400000.0,14500000.0
Serena,2016,"['Biography', 'Documentary', 'Sport']",95.0,6.7,193,Magn.,176000.0,4900000.0
Skyscraper,2018,"['Action', 'Adventure', 'Thriller']",102.0,5.8,81193,Uni.,68400000.0,236400000.0
OK Jaanu,2017,"['Drama', 'Romance']",135.0,5.2,3240,FIP,356000.0,5000000.0
Rodin,2017,"['Biography', 'Drama', 'Romance']",119.0,4.8,929,Cohen,44300.0,0.0
Phantom Thread,2017,"['Drama', 'Romance']",130.0,7.5,86061,Focus,21200000.0,26600000.0
The Hunt,2016,['Thriller'],93.0,5.2,87,Magn.,613000.0,0.0
Dancer,2016,['Action'],55.0,8.6,11,IFC,71900.0,0.0
Antonio Lopez 1970: Sex Fashion & Disco,2017,"['Biography', 'Documentary']",95.0,6.5,102,FM,43200.0,30000.0
Melancholia,2017,"['Drama', 'Mystery', 'Romance']",75.0,3.3,26,Magn.,3000000.0,12900000.0
I Am Not Your Negro,2016,['Documentary'],93.0,7.8,13948,Magn.,7100000.0,0.0
The Nun,2018,"['Horror', 'Mystery', 'Thriller']",96.0,5.4,89254,WB (NL),117500000.0,248100000.0
Gentleman,2016,"['Mystery', 'Romance', 'Thriller']",144.0,7.1,1197,Gaatri,898000.0,0.0
Wonder Wheel,2017,['Drama'],101.0,6.2,19782,Amazon,1400000.0,14500000.0
Hotel Artemis,2018,"['Action', 'Drama', 'Sci-Fi']",94.0,6.1,30586,Global Road,6700000.0,6000000.0
The Descendants,2015,['Drama'],80.0,7.5,12,FoxS,82600000.0,94700000.0
Ralph Breaks the Internet,2018,"['Adventure', 'Animation', 'Comedy']",112.0,7.1,85694,BV,201100000.0,328100000.0
The Housemaid,2016,"['Horror', 'Romance']",105.0,5.8,539,IFC,158000.0,14600000.0
For a Few Bullets,2016,"['Action', 'Comedy']",115.0,5.4,140,CL,30100.0,0.0
Tubelight,2017,"['Drama', 'War']",136.0,4.1,12473,Yash,930000.0,0.0
Brad's Status,2017,"['Comedy', 'Drama', 'Music']",102.0,6.5,13259,Annapurna,2100000.0,1700000.0
Marrowbone,2017,"['Drama', 'Horror', 'Thriller']",110.0,6.6,16579,Magn.,1400.0,12300000.0
Another Year,2016,['Documentary'],181.0,7.2,40,SPC,3200000.0,16500000.0
Denial,2016,['Documentary'],93.0,7.4,25,BST,4099999.0,0.0
Slender Man,2013,"['Adventure', 'Comedy', 'Horror']",52.0,5.9,32,SGem,30600000.0,21200000.0
Summer 1993,2017,"['Drama', 'Family']",97.0,7.2,4681,Osci.,186000.0,0.0
Tunnel,2016,"['Action', 'Drama']",126.0,6.9,5516,WGUSA,569000.0,0.0
Asura: The City of Madness,2016,"['Action', 'Crime']",136.0,6.6,1787,CJ,176000.0,0.0
I Am Not Madame Bovary,2016,"['Comedy', 'Drama']",128.0,6.9,1755,WGUSA,437000.0,70400000.0
Heroine,2016,"['Comedy', 'Drama']",87.0,6.0,10,UTV,599000.0,7400000.0
Marlina the Murderer in Four Acts,2017,"['Drama', 'Thriller']",93.0,7.0,1724,Icar.,17800.0,0.0
Beatriz at Dinner,2017,"['Comedy', 'Drama']",82.0,6.1,7985,RAtt.,7100000.0,310000.0
Wildlife,2018,['Drama'],105.0,6.9,14146,IFC,1100000.0,2000000.0
Padmaavat,2018,"['Drama', 'History', 'Romance']",164.0,7.0,23376,VPD,11800000.0,11100000.0
Abduction,2017,"['Action', 'Comedy', 'Drama']",90.0,3.0,60,LGF,28100000.0,54000000.0
Truth or Dare,2016,"['Drama', 'Romance']",90.0,6.8,12,Uni.,41400000.0,53900000.0
Dear Zindagi,2016,"['Drama', 'Romance']",151.0,7.6,31809,Relbig.,2400000.0,0.0
The Last Princess,2016,"['Action', 'Biography', 'Drama']",127.0,6.8,1058,CJ,29300.0,0.0
Tiger Zinda Hai,2017,"['Action', 'Adventure', 'Thriller']",161.0,6.1,18928,Yash,5600000.0,81800000.0
The Battleship Island,2017,"['Action', 'Drama', 'History']",132.0,7.1,4542,CJ,1100000.0,45000000.0
In Between,2016,['Drama'],103.0,7.3,2009,FM,108000.0,0.0
